gene	transcript	protein_change	score	pvalue	qvalue	info
RBM8A	NA	NA	NA	NA	1	NA
RBMS1	NA	NA	NA	NA	0.780813890676898	NA
RBMS2	NA	NA	NA	NA	1	NA
RBMS3	NA	NA	NA	NA	1	NA
RBMX	NA	NA	NA	NA	1	NA
RBMX2	NA	NA	NA	NA	0.724451099895871	NA
RBMXL1	NA	NA	NA	NA	0.690127673062073	NA
RBMXL2	NA	NA	NA	NA	0.574311548991471	NA
RBMXL3	NA	NA	NA	NA	0.910202900502677	NA
RBMY1E	NA	NA	NA	NA	1	NA
RBP1	NA	NA	NA	NA	0.920690955944642	NA
RBP2	NA	NA	NA	NA	1	NA
RBP3	NA	NA	NA	NA	1	NA
RBP4	NA	NA	NA	NA	1	NA
RBP5	NA	NA	NA	NA	1	NA
RBPJ	NA	NA	NA	NA	1	NA
RBPJL	NA	NA	NA	NA	1	NA
RBPMS	NA	NA	NA	NA	1	NA
RBPMS2	NA	NA	NA	NA	1	NA
RC3H1	NA	NA	NA	NA	1	NA
RC3H2	NA	NA	NA	NA	0.824479512084658	NA
RCAN1	NA	NA	NA	NA	0.219085454021217	NA
RCAN2	NA	NA	NA	NA	0.347255171927042	NA
RCAN3	NA	NA	NA	NA	1	NA
RCBTB1	NA	NA	NA	NA	0.840436922439427	NA
RCBTB2	NA	NA	NA	NA	1	NA
RCC1	NA	NA	NA	NA	1	NA
RCC2	NA	NA	NA	NA	0.969606461602215	NA
RCCD1	NA	NA	NA	NA	1	NA
RCE1	NA	NA	NA	NA	1	NA
RCHY1	NA	NA	NA	NA	1	NA
RCL1	NA	NA	NA	NA	1	NA
RCN1	NA	NA	NA	NA	1	NA
RCN2	NA	NA	NA	NA	0.788497185792716	NA
RCN3	NA	NA	NA	NA	0.317579914773194	NA
RCOR1	NA	NA	NA	NA	0.682063461293405	NA
RCOR2	NA	NA	NA	NA	0.424607434203599	NA
RCOR3	NA	NA	NA	NA	0.865353480146927	NA
RCSD1	NA	NA	NA	NA	1	NA
RCVRN	NA	NA	NA	NA	0.952994625212731	NA
RD3	NA	NA	NA	NA	1	NA
RDH10	NA	NA	NA	NA	1	NA
RDH11	NA	NA	NA	NA	1	NA
RDH12	NA	NA	NA	NA	1	NA
RDH13	NA	NA	NA	NA	1	NA
RDH14	NA	NA	NA	NA	1	NA
RDH16	NA	NA	NA	NA	1	NA
RDH5	NA	NA	NA	NA	1	NA
RDH8	NA	NA	NA	NA	0.906811008345258	NA
RDM1	NA	NA	NA	NA	1	NA
RDX	NA	NA	NA	NA	1	NA
REC8	NA	NA	NA	NA	1	NA
RECK	NA	NA	NA	NA	1	NA
RECQL	NA	NA	NA	NA	0.927982098090135	NA
RECQL5	NA	NA	NA	NA	0.600064383732128	NA
REEP1	NA	NA	NA	NA	1	NA
REEP2	NA	NA	NA	NA	1	NA
REEP4	NA	NA	NA	NA	1	NA
REEP5	NA	NA	NA	NA	1	NA
REG1A	NA	NA	NA	NA	0.920690955944642	NA
REG1B	NA	NA	NA	NA	1	NA
REG3A	NA	NA	NA	NA	1	NA
REG3G	NA	NA	NA	NA	1	NA
REG4	NA	NA	NA	NA	1	NA
REL	NA	NA	NA	NA	1	NA
RELA	NA	NA	NA	NA	1	NA
RELB	NA	NA	NA	NA	0.900163899091957	NA
RELL1	NA	NA	NA	NA	1	NA
RELL2	NA	NA	NA	NA	0.86513842746672	NA
RELN	NA	NA	NA	NA	0.865353480146927	NA
RELT	NA	NA	NA	NA	1	NA
REM1	NA	NA	NA	NA	0.530048868343623	NA
REM2	NA	NA	NA	NA	0.709837807558156	NA
REN	NA	NA	NA	NA	1	NA
RENBP	NA	NA	NA	NA	1	NA
REPIN1	NA	NA	NA	NA	0.13965356253288	NA
REPS1	NA	NA	NA	NA	0.778602131771859	NA
REPS2	NA	NA	NA	NA	1	NA
RERE	NA	NA	NA	NA	0.362120874872393	NA
RERG	NA	NA	NA	NA	0.702205692618533	NA
RERGL	NA	NA	NA	NA	1	NA
REST	NA	NA	NA	NA	0.705996544055463	NA
RET	NA	NA	NA	NA	0.737321336573186	NA
RETN	NA	NA	NA	NA	1	NA
RETNLB	NA	NA	NA	NA	1	NA
RETSAT	NA	NA	NA	NA	1	NA
REV1	NA	NA	NA	NA	0.89890854679798	NA
REV3L	NA	NA	NA	NA	0.765497854434797	NA
REXO1	NA	NA	NA	NA	0.872637233676252	NA
REXO1L1P	NA	NA	NA	NA	0.773326779328828	NA
REXO2	NA	NA	NA	NA	1	NA
REXO4	NA	NA	NA	NA	1	NA
RFC1	NA	NA	NA	NA	1	NA
RFC2	NA	NA	NA	NA	1	NA
RFC3	NA	NA	NA	NA	1	NA
RFC4	NA	NA	NA	NA	0.157235151009801	NA
RFC5	NA	NA	NA	NA	1	NA
RFESD	NA	NA	NA	NA	1	NA
RFFL	NA	NA	NA	NA	1	NA
RFK	NA	NA	NA	NA	1	NA
RFNG	NA	NA	NA	NA	1	NA
RFPL1	NA	NA	NA	NA	1	NA
RFPL2	NA	NA	NA	NA	0.611718552336074	NA
RFPL3	NA	NA	NA	NA	1	NA
RFPL4A	NA	NA	NA	NA	1	NA
RFPL4B	NA	NA	NA	NA	0.955555058139075	NA
RFT1	NA	NA	NA	NA	1	NA
RFTN1	NA	NA	NA	NA	0.511221737175032	NA
RFTN2	NA	NA	NA	NA	0.0284825729042419	NA
RFWD2	NA	NA	NA	NA	0.903321402823387	NA
RFWD3	NA	NA	NA	NA	0.904184242069717	NA
RFX1	NA	NA	NA	NA	1	NA
RFX2	NA	NA	NA	NA	0.779136198488853	NA
RFX3	NA	NA	NA	NA	0.852235704241538	NA
RFX4	NA	NA	NA	NA	1	NA
RFX5	NA	NA	NA	NA	1	NA
RFX6	NA	NA	NA	NA	1	NA
RFX7	NA	NA	NA	NA	0.866028909358462	NA
RFX8	NA	NA	NA	NA	1	NA
RFXANK	NA	NA	NA	NA	1	NA
RFXAP	NA	NA	NA	NA	1	NA
RGAG1	NA	NA	NA	NA	1	NA
RGAG4	NA	NA	NA	NA	0.410956227990363	NA
RGL1	NA	NA	NA	NA	0.8806656463593	NA
RGL2	NA	NA	NA	NA	1	NA
RGL3	NA	NA	NA	NA	1	NA
RGL4	NA	NA	NA	NA	1	NA
RGMA	NA	NA	NA	NA	0.986872576692379	NA
RGMB	NA	NA	NA	NA	1	NA
RGN	NA	NA	NA	NA	1	NA
RGP1	NA	NA	NA	NA	1	NA
RGPD1	NA	NA	NA	NA	0.339763815318487	NA
RGPD2	NA	NA	NA	NA	0.040285891923539	NA
RGPD3	NA	NA	NA	NA	0.0160025767506239	NA
RGPD4	NA	NA	NA	NA	0.000217765846763254	NA
RGPD8	NA	NA	NA	NA	0.000120033338680483	NA
RGR	NA	NA	NA	NA	1	NA
RGS1	NA	NA	NA	NA	0.811160929603347	NA
RGS10	NA	NA	NA	NA	1	NA
RGS11	NA	NA	NA	NA	0.804310467424866	NA
RGS12	NA	NA	NA	NA	0.805948515054519	NA
RGS13	NA	NA	NA	NA	1	NA
RGS14	NA	NA	NA	NA	1	NA
RGS16	NA	NA	NA	NA	0.949614422021838	NA
RGS17	NA	NA	NA	NA	1	NA
RGS18	NA	NA	NA	NA	0.587601123641283	NA
RGS19	NA	NA	NA	NA	1	NA
RGS2	NA	NA	NA	NA	1	NA
RGS20	NA	NA	NA	NA	1	NA
RGS21	NA	NA	NA	NA	1	NA
RGS22	NA	NA	NA	NA	0.912668167134473	NA
RGS3	NA	NA	NA	NA	0.588393904757426	NA
RGS4	NA	NA	NA	NA	0.806061966909042	NA
RGS5	NA	NA	NA	NA	1	NA
RGS6	NA	NA	NA	NA	1	NA
RGS7	NA	NA	NA	NA	0.61767529400193	NA
RGS7BP	NA	NA	NA	NA	1	NA
RGS8	NA	NA	NA	NA	1	NA
RGS9	NA	NA	NA	NA	1	NA
RGSL1	NA	NA	NA	NA	1	NA
RHAG	NA	NA	NA	NA	1	NA
RHBDD1	NA	NA	NA	NA	1	NA
RHBDD2	NA	NA	NA	NA	1	NA
RHBDD3	NA	NA	NA	NA	1	NA
RHBDF1	NA	NA	NA	NA	0.275625655236261	NA
RHBDF2	NA	NA	NA	NA	0.796012004486	NA
RHBDL1	NA	NA	NA	NA	1	NA
RHBDL2	NA	NA	NA	NA	1	NA
RHBDL3	NA	NA	NA	NA	0.9023373661804	NA
RHBG	NA	NA	NA	NA	1	NA
RHCE	NA	NA	NA	NA	0.992023743084976	NA
RHCG	NA	NA	NA	NA	1	NA
RHD	NA	NA	NA	NA	1	NA
RHEB	NA	NA	NA	NA	0.309952210208811	NA
RHEBL1	NA	NA	NA	NA	0.950329719004234	NA
RHNO1	NA	NA	NA	NA	0.999347103387589	NA
RHO	NA	NA	NA	NA	1	NA
RHOA	NA	NA	NA	NA	0.224899431319901	NA
RHOB	NA	NA	NA	NA	0.38722869921971	NA
RHOBTB1	NA	NA	NA	NA	0.876251585584279	NA
RHOBTB2	NA	NA	NA	NA	1	NA
RHOBTB3	NA	NA	NA	NA	1	NA
RHOC	NA	NA	NA	NA	1	NA
RHOD	NA	NA	NA	NA	0.94292759424978	NA
RHOF	NA	NA	NA	NA	1	NA
RHOG	NA	NA	NA	NA	1	NA
RHOH	NA	NA	NA	NA	0.852784566602534	NA
RHOJ	NA	NA	NA	NA	0.942141520379389	NA
RHOQ	NA	NA	NA	NA	1	NA
RHOT1	NA	NA	NA	NA	0.658202142011863	NA
RHOT2	NA	NA	NA	NA	1	NA
RHOU	NA	NA	NA	NA	1	NA
RHOV	NA	NA	NA	NA	0.473030280412469	NA
RHOXF1	NA	NA	NA	NA	1	NA
RHOXF2	NA	NA	NA	NA	0.63227874906004	NA
RHOXF2B	NA	NA	NA	NA	0.289143586097404	NA
RHPN1	NA	NA	NA	NA	0.832146452330151	NA
RHPN2	NA	NA	NA	NA	1	NA
RIBC1	NA	NA	NA	NA	0.733458932600983	NA
RIBC2	NA	NA	NA	NA	0.908526657307874	NA
RIC3	NA	NA	NA	NA	0.414607309511689	NA
RIC8A	NA	NA	NA	NA	0.976469032072216	NA
RIC8B	NA	NA	NA	NA	0.909942880682455	NA
RICTOR	NA	NA	NA	NA	0.207408815721244	NA
RIF1	NA	NA	NA	NA	1	NA
RILP	NA	NA	NA	NA	0.858385015509942	NA
RILPL1	NA	NA	NA	NA	1	NA
RILPL2	NA	NA	NA	NA	0.842609451700395	NA
RIMBP2	NA	NA	NA	NA	0.661383668938535	NA
RIMBP3	NA	NA	NA	NA	0.874818905749311	NA
RIMKLA	NA	NA	NA	NA	1	NA
RIMKLB	NA	NA	NA	NA	0.969715025047912	NA
RIMS1	NA	NA	NA	NA	0.524548741983718	NA
RIMS2	NA	NA	NA	NA	0.734468905505996	NA
RIMS3	NA	NA	NA	NA	0.795259901649681	NA
RIMS4	NA	NA	NA	NA	1	NA
RIN1	NA	NA	NA	NA	0.907331089278601	NA
RIN2	NA	NA	NA	NA	0.421554136336314	NA
RIN3	NA	NA	NA	NA	0.973832930291785	NA
RING1	NA	NA	NA	NA	1	NA
RINL	NA	NA	NA	NA	1	NA
RINT1	NA	NA	NA	NA	1	NA
RIOK1	NA	NA	NA	NA	0.986147992958219	NA
RIOK2	NA	NA	NA	NA	0.573241205535833	NA
RIOK3	NA	NA	NA	NA	0.725991847857757	NA
RIPK1	NA	NA	NA	NA	1	NA
RIPK2	NA	NA	NA	NA	0.328680029801222	NA
RIPK3	NA	NA	NA	NA	1	NA
RIPK4	NA	NA	NA	NA	0.893391871050097	NA
RIPPLY1	NA	NA	NA	NA	1	NA
RIPPLY2	NA	NA	NA	NA	0.991645333492376	NA
RIPPLY3	NA	NA	NA	NA	0.875299032072028	NA
RIT1	NA	NA	NA	NA	0.682063461293405	NA
RIT2	NA	NA	NA	NA	1	NA
RITA1	NA	NA	NA	NA	1	NA
RLBP1	NA	NA	NA	NA	0.650109789892571	NA
RLF	NA	NA	NA	NA	0.695157976081082	NA
RLIM	NA	NA	NA	NA	1	NA
RLN1	NA	NA	NA	NA	1	NA
RLN2	NA	NA	NA	NA	0.775081817188501	NA
RLN3	NA	NA	NA	NA	1	NA
RLTPR	NA	NA	NA	NA	0.756243786299739	NA
RMDN1	NA	NA	NA	NA	1	NA
RMDN2	NA	NA	NA	NA	0.924484822589864	NA
RMDN3	NA	NA	NA	NA	1	NA
RMI1	NA	NA	NA	NA	0.955555058139075	NA
RMND1	NA	NA	NA	NA	1	NA
RNASE10	NA	NA	NA	NA	1	NA
RNASE12	NA	NA	NA	NA	1	NA
RNASE13	NA	NA	NA	NA	1	NA
RNASE2	NA	NA	NA	NA	1	NA
RNASE3	NA	NA	NA	NA	0.664567369775123	NA
RNASE4	NA	NA	NA	NA	1	NA
RNASE6	NA	NA	NA	NA	1	NA
RNASE8	NA	NA	NA	NA	1	NA
RNASE9	NA	NA	NA	NA	0.548229109799276	NA
RNASEH1	NA	NA	NA	NA	1	NA
RNASEH2A	NA	NA	NA	NA	1	NA
RNASEH2B	NA	NA	NA	NA	0.676806120297316	NA
RNASEL	NA	NA	NA	NA	1	NA
RNASET2	NA	NA	NA	NA	0.871045811577986	NA
RND1	NA	NA	NA	NA	1	NA
RND2	NA	NA	NA	NA	0.852784566602534	NA
RND3	NA	NA	NA	NA	0.837291340167434	NA
RNF10	NA	NA	NA	NA	1	NA
RNF103	NA	NA	NA	NA	0.877650869204049	NA
RNF11	NA	NA	NA	NA	1	NA
RNF111	NA	NA	NA	NA	1	NA
RNF112	NA	NA	NA	NA	1	NA
RNF113A	NA	NA	NA	NA	0.645689060003521	NA
RNF113B	NA	NA	NA	NA	0.883005978612955	NA
RNF114	NA	NA	NA	NA	1	NA
RNF115	NA	NA	NA	NA	0.936137534032301	NA
RNF122	NA	NA	NA	NA	1	NA
RNF123	NA	NA	NA	NA	1	NA
RNF125	NA	NA	NA	NA	1	NA
RNF126	NA	NA	NA	NA	0.834973634670854	NA
RNF128	NA	NA	NA	NA	1	NA
RNF13	NA	NA	NA	NA	0.928485720068748	NA
RNF130	NA	NA	NA	NA	0.325858051612934	NA
RNF133	NA	NA	NA	NA	0.627239853161037	NA
RNF135	NA	NA	NA	NA	0.270329083299588	NA
RNF138	NA	NA	NA	NA	1	NA
RNF139	NA	NA	NA	NA	1	NA
RNF14	NA	NA	NA	NA	0.797000494288637	NA
RNF141	NA	NA	NA	NA	1	NA
RNF144A	NA	NA	NA	NA	0.661383668938535	NA
RNF144B	NA	NA	NA	NA	0.782511586778357	NA
RNF145	NA	NA	NA	NA	1	NA
RNF146	NA	NA	NA	NA	1	NA
RNF148	NA	NA	NA	NA	0.930055338206242	NA
RNF149	NA	NA	NA	NA	0.898186087568216	NA
RNF150	NA	NA	NA	NA	1	NA
RNF151	NA	NA	NA	NA	1	NA
RNF152	NA	NA	NA	NA	1	NA
RNF157	NA	NA	NA	NA	0.81149261847709	NA
RNF165	NA	NA	NA	NA	1	NA
RNF166	NA	NA	NA	NA	1	NA
RNF167	NA	NA	NA	NA	1	NA
RNF168	NA	NA	NA	NA	0.74767311975564	NA
RNF169	NA	NA	NA	NA	0.227649497028784	NA
RNF17	NA	NA	NA	NA	0.734502405215472	NA
RNF170	NA	NA	NA	NA	1	NA
RNF180	NA	NA	NA	NA	1	NA
RNF181	NA	NA	NA	NA	0.985389228879533	NA
RNF182	NA	NA	NA	NA	1	NA
RNF185	NA	NA	NA	NA	0.976413024992807	NA
RNF19A	NA	NA	NA	NA	1	NA
RNF19B	NA	NA	NA	NA	0.348308015979962	NA
RNF2	NA	NA	NA	NA	0.668819964060615	NA
RNF20	NA	NA	NA	NA	0.694193881895884	NA
RNF207	NA	NA	NA	NA	1	NA
RNF212	NA	NA	NA	NA	1	NA
RNF213	NA	NA	NA	NA	0.558191099567423	NA
RNF214	NA	NA	NA	NA	1	NA
RNF215	NA	NA	NA	NA	0.852784566602534	NA
RNF216	NA	NA	NA	NA	1	NA
RNF217	NA	NA	NA	NA	1	NA
RNF219	NA	NA	NA	NA	0.949614422021838	NA
RNF220	NA	NA	NA	NA	0.688229444033663	NA
RNF24	NA	NA	NA	NA	1	NA
RNF25	NA	NA	NA	NA	0.353603735260115	NA
RNF26	NA	NA	NA	NA	1	NA
RNF31	NA	NA	NA	NA	0.531067808945776	NA
RNF32	NA	NA	NA	NA	0.90248369873885	NA
RNF34	NA	NA	NA	NA	1	NA
RNF38	NA	NA	NA	NA	1	NA
RNF39	NA	NA	NA	NA	1	NA
RNF4	NA	NA	NA	NA	1	NA
RNF40	NA	NA	NA	NA	0.869197531234071	NA
RNF41	NA	NA	NA	NA	1	NA
RNF43	NA	NA	NA	NA	0.232516018323955	NA
RNF44	NA	NA	NA	NA	0.836863258380644	NA
RNF5	NA	NA	NA	NA	0.923599568514162	NA
RNF6	NA	NA	NA	NA	1	NA
RNF8	NA	NA	NA	NA	1	NA
RNFT1	NA	NA	NA	NA	0.688695678160239	NA
RNFT2	NA	NA	NA	NA	1	NA
RNGTT	NA	NA	NA	NA	0.767567733441648	NA
RNH1	NA	NA	NA	NA	1	NA
RNLS	NA	NA	NA	NA	1	NA
RNMT	NA	NA	NA	NA	1	NA
RNMTL1	NA	NA	NA	NA	0.599918849947882	NA
RNPC3	NA	NA	NA	NA	0.957678467362467	NA
RNPEP	NA	NA	NA	NA	1	NA
RNPEPL1	NA	NA	NA	NA	1	NA
RNPS1	NA	NA	NA	NA	1	NA
ROBO1	NA	NA	NA	NA	0.578382023164437	NA
ROBO2	NA	NA	NA	NA	0.812178349680682	NA
ROBO3	NA	NA	NA	NA	0.688695678160239	NA
ROBO4	NA	NA	NA	NA	1	NA
ROCK1	NA	NA	NA	NA	0.402936377587294	NA
ROCK2	NA	NA	NA	NA	0.335341418324375	NA
ROGDI	NA	NA	NA	NA	1	NA
ROM1	NA	NA	NA	NA	1	NA
ROMO1	NA	NA	NA	NA	1	NA
ROPN1	NA	NA	NA	NA	1	NA
ROPN1B	NA	NA	NA	NA	1	NA
ROPN1L	NA	NA	NA	NA	0.348308015979962	NA
ROR1	NA	NA	NA	NA	0.870611658169222	NA
ROR2	NA	NA	NA	NA	0.936518498832578	NA
RORA	NA	NA	NA	NA	1	NA
RORB	NA	NA	NA	NA	0.69472807192175	NA
RORC	NA	NA	NA	NA	0.962223077865748	NA
ROS1	NA	NA	NA	NA	0.474183694985891	NA
RP1	NA	NA	NA	NA	0.293569450953694	NA
RP1-241P17.4	NA	NA	NA	NA	1	NA
RP11-1055B8.7	NA	NA	NA	NA	1	NA
RP11-108K14.8	NA	NA	NA	NA	1	NA
RP11-113D6.10	NA	NA	NA	NA	1	NA
RP11-1220K2.2	NA	NA	NA	NA	0.000132369207631067	NA
RP11-1407O15.2	NA	NA	NA	NA	0.406387113467931	NA
RP11-20I23.1	NA	NA	NA	NA	0.359526402308073	NA
RP11-295P9.3	NA	NA	NA	NA	0.709414994046692	NA
RP11-343C2.12	NA	NA	NA	NA	1	NA
RP11-383H13.1	NA	NA	NA	NA	1	NA
RP11-385D13.1	NA	NA	NA	NA	0.826186346335878	NA
RP11-467N20.5	NA	NA	NA	NA	0.000255960910517612	NA
RP11-47I22.4	NA	NA	NA	NA	1	NA
RP11-618P17.4	NA	NA	NA	NA	1	NA
RP1L1	NA	NA	NA	NA	1	NA
RP2	NA	NA	NA	NA	1	NA
RP4-559A3.7	NA	NA	NA	NA	1	NA
RP4-576H24.4	NA	NA	NA	NA	0.356631987587465	NA
RP9	NA	NA	NA	NA	0.726105042821852	NA
RPA1	NA	NA	NA	NA	0.908526657307874	NA
RPA2	NA	NA	NA	NA	1	NA
RPA3	NA	NA	NA	NA	1	NA
RPA4	NA	NA	NA	NA	1	NA
RPAIN	NA	NA	NA	NA	1	NA
RPAP1	NA	NA	NA	NA	0.113682055918827	NA
RPAP3	NA	NA	NA	NA	1	NA
RPE	NA	NA	NA	NA	1	NA
RPE65	NA	NA	NA	NA	1	NA
RPF1	NA	NA	NA	NA	1	NA
RPF2	NA	NA	NA	NA	1	NA
RPGR	NA	NA	NA	NA	1	NA
RPGRIP1	NA	NA	NA	NA	0.80363605723904	NA
RPGRIP1L	NA	NA	NA	NA	0.0670972567991592	NA
RPH3A	NA	NA	NA	NA	0.814643379036109	NA
RPH3AL	NA	NA	NA	NA	0.871650610058673	NA
RPIA	NA	NA	NA	NA	1	NA
RPL10	NA	NA	NA	NA	1	NA
RPL10A	NA	NA	NA	NA	1	NA
RPL10L	NA	NA	NA	NA	1	NA
RPL11	NA	NA	NA	NA	1	NA
RPL12	NA	NA	NA	NA	1	NA
RPL13	NA	NA	NA	NA	0.896053386879728	NA
RPL13A	NA	NA	NA	NA	0.71769778658316	NA
RPL14	NA	NA	NA	NA	1	NA
RPL15	NA	NA	NA	NA	1	NA
RPL17	NA	NA	NA	NA	1	NA
RPL18	NA	NA	NA	NA	1	NA
RPL18A	NA	NA	NA	NA	1	NA
RPL19	NA	NA	NA	NA	1	NA
RPL22	NA	NA	NA	NA	1	NA
RPL23	NA	NA	NA	NA	1	NA
RPL23A	NA	NA	NA	NA	0.604359074190231	NA
RPL24	NA	NA	NA	NA	1	NA
RPL26	NA	NA	NA	NA	1	NA
RPL26L1	NA	NA	NA	NA	1	NA
RPL27	NA	NA	NA	NA	0.968287901518972	NA
RPL28	NA	NA	NA	NA	0.104544323173897	NA
RPL3	NA	NA	NA	NA	0.986147992958219	NA
RPL31	NA	NA	NA	NA	1	NA
RPL32	NA	NA	NA	NA	1	NA
RPL34	NA	NA	NA	NA	1	NA
RPL35	NA	NA	NA	NA	1	NA
RPL36A	NA	NA	NA	NA	1	NA
RPL36A-HNRNPH2	NA	NA	NA	NA	1	NA
RPL36AL	NA	NA	NA	NA	0.972070644239764	NA
RPL37	NA	NA	NA	NA	0.986872576692379	NA
RPL3L	NA	NA	NA	NA	0.739414406597745	NA
RPL4	NA	NA	NA	NA	1	NA
RPL5	NA	NA	NA	NA	1	NA
RPL6	NA	NA	NA	NA	1	NA
RPL7	NA	NA	NA	NA	1	NA
RPL7A	NA	NA	NA	NA	0.757016302803561	NA
RPL7L1	NA	NA	NA	NA	1	NA
RPL8	NA	NA	NA	NA	0.993697276874424	NA
RPL9	NA	NA	NA	NA	1	NA
RPLP0	NA	NA	NA	NA	0.772212523831177	NA
RPLP2	NA	NA	NA	NA	1	NA
RPN1	NA	NA	NA	NA	1	NA
RPN2	NA	NA	NA	NA	1	NA
RPP25	NA	NA	NA	NA	0.187515447378921	NA
RPP25L	NA	NA	NA	NA	1	NA
RPP30	NA	NA	NA	NA	1	NA
RPP38	NA	NA	NA	NA	1	NA
RPP40	NA	NA	NA	NA	0.750704064518719	NA
RPRD1A	NA	NA	NA	NA	1	NA
RPRD1B	NA	NA	NA	NA	0.767276922637757	NA
RPRD2	NA	NA	NA	NA	0.958527406773001	NA
RPRM	NA	NA	NA	NA	0.74394684552087	NA
RPS10	NA	NA	NA	NA	1	NA
RPS11	NA	NA	NA	NA	1	NA
RPS12	NA	NA	NA	NA	1	NA
RPS13	NA	NA	NA	NA	1	NA
RPS15	NA	NA	NA	NA	1	NA
RPS16	NA	NA	NA	NA	1	NA
RPS18	NA	NA	NA	NA	1	NA
RPS19	NA	NA	NA	NA	1	NA
RPS2	NA	NA	NA	NA	1	NA
RPS20	NA	NA	NA	NA	0.543603232010667	NA
RPS25	NA	NA	NA	NA	1	NA
RPS26	NA	NA	NA	NA	1	NA
RPS27A	NA	NA	NA	NA	1	NA
RPS3	NA	NA	NA	NA	1	NA
RPS3A	NA	NA	NA	NA	0.980918893571519	NA
RPS4X	NA	NA	NA	NA	1	NA
RPS4Y2	NA	NA	NA	NA	0.553249709503096	NA
RPS5	NA	NA	NA	NA	1	NA
RPS6	NA	NA	NA	NA	1	NA
RPS6KA1	NA	NA	NA	NA	0.877190504263593	NA
RPS6KA2	NA	NA	NA	NA	0.329260202832102	NA
RPS6KA3	NA	NA	NA	NA	0.669128005382635	NA
RPS6KA4	NA	NA	NA	NA	1	NA
RPS6KA5	NA	NA	NA	NA	0.936546307434436	NA
RPS6KA6	NA	NA	NA	NA	0.39665920884685	NA
RPS6KB1	NA	NA	NA	NA	1	NA
RPS6KB2	NA	NA	NA	NA	1	NA
RPS6KC1	NA	NA	NA	NA	1	NA
RPS6KL1	NA	NA	NA	NA	0.579234656334455	NA
RPS7	NA	NA	NA	NA	1	NA
RPS8	NA	NA	NA	NA	1	NA
RPS9	NA	NA	NA	NA	0.959150479255599	NA
RPSA	NA	NA	NA	NA	1	NA
RPSAP58	NA	NA	NA	NA	1	NA
RPTN	NA	NA	NA	NA	0.386076264576566	NA
RPTOR	NA	NA	NA	NA	0.643343066950769	NA
RPUSD1	NA	NA	NA	NA	0.531067808945776	NA
RPUSD2	NA	NA	NA	NA	1	NA
RPUSD3	NA	NA	NA	NA	1	NA
RPUSD4	NA	NA	NA	NA	1	NA
RQCD1	NA	NA	NA	NA	0.707576271006558	NA
RRAD	NA	NA	NA	NA	0.046363711918197	NA
RRAGA	NA	NA	NA	NA	1	NA
RRAGB	NA	NA	NA	NA	1	NA
RRAGC	NA	NA	NA	NA	0.839749848639576	NA
RRAGD	NA	NA	NA	NA	1	NA
RRAS	NA	NA	NA	NA	1	NA
RRAS2	NA	NA	NA	NA	0.0714466931689561	NA
RRBP1	NA	NA	NA	NA	1	NA
RREB1	NA	NA	NA	NA	0.801955850742692	NA
RRH	NA	NA	NA	NA	1	NA
RRM1	NA	NA	NA	NA	0.315586027146549	NA
RRM2	NA	NA	NA	NA	0.543485238252421	NA
RRM2B	NA	NA	NA	NA	0.852546988707631	NA
RRN3	NA	NA	NA	NA	0.961808377464484	NA
RRNAD1	NA	NA	NA	NA	0.72502923067668	NA
RRP1	NA	NA	NA	NA	1	NA
RRP12	NA	NA	NA	NA	0.574220082262052	NA
RRP15	NA	NA	NA	NA	1	NA
RRP1B	NA	NA	NA	NA	0.837205302091286	NA
RRP36	NA	NA	NA	NA	1	NA
RRP7A	NA	NA	NA	NA	1	NA
RRP8	NA	NA	NA	NA	1	NA
RRP9	NA	NA	NA	NA	1	NA
RRS1	NA	NA	NA	NA	1	NA
RS1	NA	NA	NA	NA	1	NA
RSAD1	NA	NA	NA	NA	1	NA
RSAD2	NA	NA	NA	NA	0.946832311993583	NA
RSBN1	NA	NA	NA	NA	0.875299032072028	NA
RSBN1L	NA	NA	NA	NA	1	NA
RSC1A1	NA	NA	NA	NA	1	NA
RSF1	NA	NA	NA	NA	0.495928102619016	NA
RSG1	NA	NA	NA	NA	1	NA
RSL1D1	NA	NA	NA	NA	1	NA
RSPH1	NA	NA	NA	NA	0.511221737175032	NA
RSPH10B	NA	NA	NA	NA	0.0015864274156474	NA
RSPH10B2	NA	NA	NA	NA	0.00243922645226259	NA
RSPH3	NA	NA	NA	NA	0.943852013401453	NA
RSPH4A	NA	NA	NA	NA	0.985389228879533	NA
RSPH6A	NA	NA	NA	NA	0.780813890676898	NA
RSPO1	NA	NA	NA	NA	1	NA
RSPO2	NA	NA	NA	NA	1	NA
RSPO3	NA	NA	NA	NA	1	NA
RSPO4	NA	NA	NA	NA	1	NA
RSPRY1	NA	NA	NA	NA	0.864991395269453	NA
RSRC1	NA	NA	NA	NA	0.573803853177841	NA
RSRC2	NA	NA	NA	NA	1	NA
RSU1	NA	NA	NA	NA	0.51996165380929	NA
RTBDN	NA	NA	NA	NA	0.865353480146927	NA
RTCA	NA	NA	NA	NA	0.716731106946159	NA
RTCB	NA	NA	NA	NA	0.929244495217574	NA
RTDR1	NA	NA	NA	NA	0.684506709076339	NA
RTEL1	NA	NA	NA	NA	0.685282106761552	NA
RTF1	NA	NA	NA	NA	1	NA
RTFDC1	NA	NA	NA	NA	1	NA
RTKN	NA	NA	NA	NA	0.630082327321405	NA
RTKN2	NA	NA	NA	NA	0.46367139085012	NA
